word,recall_probability,count,recalls,avg_frequency,need_odds,valence,arousal,log_freq,log_need,arousal_n
programs,0.0029585798816568,676,2,1.4038461538461535,0.0029673590504451,5.75,3.9,0.33921572256696353,-5.820082930352363,0.40069084628670115
could,0.0029308323563892,5118,15,1.297577178585385,0.0029394473838918,6.25,3.32,0.26049881682097953,-5.829533679961771,0.30051813471502586
medical,0.0029268292682926,1025,3,1.7629268292682927,0.0029354207436399,5.18,3.79,0.5669753990197199,-5.830904482095548,0.38169257340241797
spokesman,0.0029248318221702,3419,10,1.3366481427317929,0.0029334115576415,4.9,2.89,0.2901650942489491,-5.83158917914387,0.22625215889464595
ending,0.0029027576197387,689,2,1.1959361393323658,0.0029112081513828,4.33,4.21,0.17892925889581313,-5.8391871116624126,0.4542314335060449
policy,0.0028997514498757,2414,7,1.4821872410936203,0.0029081844619858,3.95,3.3,0.3935188624111875,-5.840226288727784,0.2970639032815198
deposits,0.0028943560057887,691,2,1.3241678726483357,0.0029027576197387,6.25,4.55,0.28078424150785136,-5.842094090453731,0.5129533678756476
free,0.0028873917228103,1039,3,1.6179018286814244,0.0028957528957528,8.34,5.39,0.48113014230938816,-5.844510134151352,0.6580310880829014
hotel,0.0028818443804034,347,1,1.9913544668587897,0.0028901734104046,6.6,4.36,0.6888150438208107,-5.846438775057733,0.48013816925734026
penetrate,0.0028818443804034,347,1,1.2363112391930835,0.0028901734104046,5.7,6.16,0.2121321389811577,-5.846438775057733,0.7910189982728842
confident,0.0028735632183908,348,1,1.2471264367816093,0.0028818443804034,7.53,4.55,0.2208420543259306,-5.84932477994688,0.5129533678756476
officials,0.0028328611898017,2471,7,1.518008903278025,0.002840909090909,5.79,3.83,0.41739954409327723,-5.863631175598129,0.38860103626943004
senate,0.0028328611898017,1059,3,1.6062322946175638,0.002840909090909,3.45,3.78,0.4738912467944553,-5.863631175598129,0.37996545768566486
capital,0.0028278543655001,2829,8,1.2113821138211385,0.0028358738036157,5.21,3.29,0.19176195057304185,-5.865405169322174,0.29533678756476683
real,0.002827521206409,1061,3,1.173421300659755,0.0028355387523629,7.35,4.0,0.15992367028482482,-5.8655233237501525,0.4179620034542314
additional,0.0028248587570621,354,1,1.6101694915254237,0.0028328611898017,6.15,3.32,0.47633944769482134,-5.8664680569332965,0.30051813471502586
currency,0.0028232636928289,1771,5,1.4884246188594017,0.0028312570781426,5.89,4.56,0.39771825783956444,-5.867034468729838,0.5146804835924006
adjusting,0.0027932960893854,358,1,1.4720670391061452,0.0028011204481792,5.8,3.0,0.386667562140662,-5.8777357817796645,0.24525043177892916
source,0.0027855153203342,718,2,1.403899721448468,0.0027932960893854,5.53,4.5,0.33925387958308983,-5.880532986400727,0.5043177892918825
leaving,0.0027777777777777,360,1,1.1222222222222222,0.0027855153203342,4.45,4.37,0.1153108465109944,-5.883322388488301,0.48186528497409326
extend,0.0027777777777777,360,1,1.1916666666666669,0.0027855153203342,5.9,3.68,0.17535288747786146,-5.883322388488301,0.3626943005181347
growing,0.0027662517289073,723,2,1.1756569847856155,0.0027739251040221,6.41,2.47,0.16182712732559748,-5.887491956725037,0.15371329879101903
world,0.0027652955409609,2893,8,1.2900103698582783,0.0027729636048526,6.42,4.44,0.2546502569910991,-5.887838637262395,0.4939550949913645
leaders,0.0027624309392265,362,1,1.2320441988950277,0.002770083102493,6.37,5.16,0.20867474019429308,-5.888877958332908,0.6183074265975821
monitor,0.0027472527472527,364,1,1.9615384615384617,0.0027548209366391,5.05,3.85,0.6737290947028438,-5.894402834264858,0.3920552677029361
competition,0.0027322404371584,366,1,1.2185792349726776,0.0027397260273972,5.2,6.05,0.19768561861869782,-5.899897353582514,0.772020725388601
forces,0.0027063599458728,739,2,1.433017591339648,0.0027137042062415,5.58,4.21,0.3597824246532045,-5.909440711629399,0.4542314335060449
flat,0.0027027027027027,370,1,1.4297297297297298,0.002710027100271,4.55,2.79,0.35748542622002927,-5.910796644040528,0.2089810017271157
ventures,0.0027027027027027,370,1,1.3594594594594596,0.002710027100271,5.21,5.45,0.30708716446146916,-5.910796644040528,0.6683937823834197
budget,0.0026881720430107,744,2,1.9381720430107527,0.0026954177897574,4.58,3.26,0.6617452830118026,-5.916202062607439,0.29015544041450775
sell,0.0026785714285714,2240,6,1.5209821428571428,0.0026857654431512,5.55,4.16,0.41935627281188104,-5.919789510401127,0.4455958549222798
comment,0.0026720106880427,1497,4,1.74749498997996,0.0026791694574681,5.65,3.35,0.558183328157461,-5.9222484364193315,0.30569948186528495
approved,0.0026695141484249,1873,5,1.4895888948211429,0.0026766595289079,7.0,3.79,0.398500172371323,-5.923185706354696,0.38169257340241797
term,0.0026525198938992,2262,6,1.4610963748894783,0.0026595744680851,5.45,3.74,0.37918709560972086,-5.929589143389897,0.3730569948186529
days,0.0026455026455026,756,2,1.5066137566137563,0.0026525198938992,6.35,3.47,0.4098645872676489,-5.932245187448013,0.32642487046632124
output,0.0026437541308658,1513,4,1.5499008592200925,0.002650762094102,4.85,3.65,0.43819096709202376,-5.932908097647979,0.35751295336787564
members,0.0026437541308658,1513,4,1.4917382683410445,0.002650762094102,6.3,3.47,0.39994206302917995,-5.932908097647979,0.32642487046632124
faced,0.0026385224274406,379,1,1.2348284960422165,0.0026455026455026,6.45,4.56,0.21093209083522046,-5.934894195619605,0.5146804835924006
possible,0.0026338893766461,1139,3,1.2686567164179106,0.0026408450704225,7.1,3.79,0.23795863709935047,-5.936656310613,0.38169257340241797
totaled,0.0026246719160104,381,1,1.5433070866141732,0.0026315789473684,5.4,4.25,0.4339275727719259,-5.9401712527204396,0.46113989637305697
properties,0.0026178010471204,764,2,1.4031413612565444,0.0026246719160104,5.74,4.75,0.33871355246422674,-5.9427993751267385,0.5474956822107081
considered,0.0026178010471204,382,1,1.5287958115183249,0.0026246719160104,6.44,2.75,0.4244803742216521,-5.9427993751267385,0.20207253886010362
protest,0.0026178010471204,382,1,1.2591623036649215,0.0026246719160104,4.6,4.47,0.23044666149918605,-5.9427993751267385,0.49913644214162345
expected,0.0025856496444731,4641,12,1.376642964878259,0.0025923525599481,6.1,4.68,0.31964790136116744,-5.95518949124329,0.5354058721934369
electric,0.0025823111684958,1549,4,1.8799225306649452,0.002588996763754,6.15,4.15,0.631230568899708,-5.9564848282119724,0.44386873920552683
increase,0.0025715204114432,3111,8,1.44101575056252,0.0025781501772478,5.9,5.0,0.36534824725780246,-5.960683122768554,0.5906735751295337
agricultural,0.0025706940874035,389,1,1.275064267352185,0.0025773195876288,5.32,3.35,0.24299658310648115,-5.961005339623299,0.30569948186528495
three,0.0025698682942499,3113,8,1.4131063283006746,0.0025764895330112,5.35,3.38,0.34579035090711163,-5.9613274526877715,0.31088082901554404
week,0.0025466893039049,3534,9,1.2843803056027163,0.0025531914893617,5.45,3.0,0.25027634957682376,-5.97041113791015,0.24525043177892916
expenses,0.0025380710659898,788,2,1.4492385786802031,0.0025445292620865,3.68,4.82,0.37103830035807644,-5.9738096118692665,0.5595854922279793
beef,0.0025380710659898,788,2,1.9695431472081215,0.0025445292620865,6.11,4.11,0.6778016108852848,-5.9738096118692665,0.4369602763385147
adjusted,0.0025316455696202,395,1,1.0632911392405062,0.0025380710659898,5.8,3.0,0.06136894637629202,-5.9763509092979525,0.24525043177892916
act,0.0025273799494524,1187,3,1.2931760741364786,0.0025337837837837,5.75,4.16,0.2571012654116296,-5.978041526775875,0.4455958549222798
start,0.0025210084033613,1190,3,1.3184873949579832,0.0025273799494524,6.55,5.05,0.2764851666274575,-5.980572105941559,0.5993091537132987
ways,0.0025125628140703,398,1,1.2261306532663316,0.0025188916876574,5.95,2.79,0.20386340056870947,-5.983936280687202,0.2089810017271157
industrial,0.0025125628140703,2388,6,1.4355108877721945,0.0025188916876574,4.65,4.39,0.3615208052051778,-5.983936280687202,0.48531951640759924
hit,0.0025062656641604,798,2,1.1328320802005012,0.0025125628140703,3.95,5.81,0.12472076294236767,-5.986452005284458,0.7305699481865284
economy,0.0025,2400,6,1.2779166666666666,0.0025062656641604,3.75,5.37,0.24523114777821448,-5.988961416889864,0.6545768566493955
say,0.0024975024975024,2002,5,1.1143856143856143,0.0025037556334501,6.15,4.11,0.10830323455736658,-5.989963420981745,0.4369602763385147
told,0.0024880382775119,5225,13,1.3714832535885166,0.0024942440521872,5.35,3.53,0.31589282103188726,-5.993769580783223,0.33678756476683935
businesses,0.0024863252113376,2011,5,1.3595226255594233,0.0024925224327018,5.53,3.89,0.3071336275112429,-5.994460056087818,0.3989637305699482
banking,0.0024829298572315,1611,4,1.5381750465549349,0.0024891101431238,5.37,4.35,0.4305966790121134,-5.995830004617636,0.47841105354058716
plastics,0.0024752475247524,808,2,1.0408415841584158,0.0024813895781637,4.5,3.53,0.0400296014518526,-5.998936561946712,0.33678756476683935
department,0.0024706609017912,1619,4,1.455219271155034,0.0024767801857585,5.24,2.53,0.37515659109384225,-6.0007958745368715,0.1640759930915371
negotiating,0.002460024600246,813,2,1.4464944649446494,0.002466091245376,5.42,5.2,0.3691430189107616,-6.0051208735555,0.6252158894645942
results,0.002460024600246,1626,4,1.530750307503075,0.002466091245376,5.95,4.15,0.4257580122598361,-6.0051208735555,0.44386873920552683
rise,0.0024441340782122,2864,7,1.309008379888268,0.0024501225061253,5.8,5.3,0.2692698886553756,-6.011617253175462,0.6424870466321243
movements,0.0024390243902439,410,1,1.5048780487804878,0.0024449877750611,6.32,4.0,0.4087118642070343,-6.013715156042812,0.4179620034542314
total,0.0024221453287197,2890,7,1.171280276816609,0.002428026361429,5.4,4.25,0.15809740423989757,-6.020676548583117,0.46113989637305697
entered,0.0024213075060532,413,1,1.387409200968523,0.0024271844660194,6.0,4.14,0.32743812375370684,-6.021023349349534,0.44214162348877367
appreciation,0.0024213075060532,413,1,1.2058111380145278,0.0024271844660194,7.3,4.37,0.18715248406362012,-6.021023349349534,0.48186528497409326
taxes,0.0024183796856106,827,2,1.449818621523579,0.0024242424242424,3.05,4.63,0.37143846000382286,-6.022236205774746,0.5267702936096719
prior,0.002403020940611,2913,7,1.5509783728115345,0.0024088093599449,4.35,3.15,0.438885940068514,-6.028622695074932,0.2711571675302245
committee,0.002389486260454,1674,4,1.364994026284349,0.0023952095808383,5.75,3.68,0.31115005227888454,-6.03428454429092,0.3626943005181347
soybean,0.0023866348448687,419,1,2.1121718377088308,0.0023923444976076,5.3,3.5,0.7477167250857919,-6.035481432524779,0.3316062176165803
traded,0.0023866348448687,419,1,1.4797136038186158,0.0023923444976076,6.0,4.45,0.39184855811699953,-6.035481432524779,0.49568221070811747
tobacco,0.002375296912114,421,1,2.5605700712589075,0.0023809523809523,3.5,5.11,0.9402299177865611,-6.040254711277448,0.609671848013817
necessary,0.002375296912114,421,1,1.1401425178147269,0.0023809523809523,5.47,3.4,0.13115327021955522,-6.040254711277448,0.3143350604490501
merger,0.002375296912114,1263,3,1.4718923198733176,0.0023809523809523,4.15,4.0,0.38654886537095295,-6.040254711277448,0.4179620034542314
round,0.0023474178403755,426,1,1.6619718309859155,0.0023529411764705,6.06,2.42,0.5080047474243493,-6.0520891689244545,0.14507772020725387
saying,0.0023391812865497,855,2,1.3146198830409357,0.0023446658851113,6.15,4.11,0.2735475615168762,-6.055612366931764,0.4369602763385147
reduce,0.0023299161230195,2146,5,1.2096924510717617,0.0023353573096683,5.1,3.6,0.1903661546333371,-6.059590376155616,0.3488773747841105
acquisition,0.0023282887077997,2577,6,1.5316259216142802,0.0023337222870478,5.0,4.55,0.4263298650104821,-6.060290738037852,0.5129533678756476
hike,0.0023255813953488,430,1,1.4372093023255814,0.0023310023310023,6.68,4.05,0.3627032487700827,-6.06145691892803,0.4265975820379965
largest,0.0023191094619666,2156,5,1.3153988868274582,0.00232450023245,5.45,5.35,0.2741399556231303,-6.064250216833639,0.6511226252158894
purchase,0.0023108030040439,1731,4,1.3720392836510686,0.0023161551823972,6.37,5.21,0.31629816129253224,-6.0678467170267965,0.6269430051813472
matter,0.0023094688221709,433,1,1.3879907621247114,0.0023148148148148,5.7,3.79,0.32785720653271777,-6.068425588244117,0.38169257340241797
medium,0.0022935779816513,872,2,1.371559633027523,0.0022988505747126,4.85,3.0,0.3159485106015975,-6.075346031088703,0.24525043177892916
crucial,0.0022883295194508,437,1,1.091533180778032,0.0022935779816513,5.16,4.05,0.087583295792751,-6.077642243349067,0.4265975820379965
one,0.0022853411687887,6126,14,1.346718903036239,0.0022905759162303,6.3,2.89,0.2976711919360061,-6.0789520012311264,0.22625215889464595
stopped,0.002283105022831,438,1,1.4543378995433789,0.0022883295194508,4.65,3.68,0.3745507451957171,-6.079933195095591,0.3626943005181347
operating,0.0022799817601459,2193,5,1.449156406748746,0.0022851919561243,5.26,4.5,0.370981598678773,-6.081305251107778,0.5043177892918825
connection,0.0022779043280182,439,1,1.3530751708428246,0.002283105022831,6.15,4.45,0.3023799062874736,-6.082218910376469,0.49568221070811747
handling,0.0022779043280182,439,1,1.387243735763098,0.002283105022831,5.6,3.63,0.3273188546347257,-6.082218910376469,0.35405872193436955
little,0.0022761760242792,1318,3,1.3361153262518968,0.0022813688212927,5.9,3.89,0.2897663934337536,-6.082979655943788,0.3989637305699482
resume,0.0022727272727272,440,1,1.4772727272727273,0.0022779043280182,5.1,3.6,0.39019763597737595,-6.084499413075181,0.3488773747841105
stand,0.0022675736961451,441,1,1.3718820861678005,0.0022727272727272,5.35,2.95,0.3161835825839955,-6.0867747269123385,0.2366148531951641
opening,0.002262443438914,442,1,1.079185520361991,0.0022675736961451,6.0,4.6,0.07620660881064303,-6.089044875446857,0.5215889464594127
class,0.0022573363431151,443,1,1.325056433408578,0.002262443438914,5.75,4.47,0.2814550497829608,-6.09130988207771,0.49913644214162345
concerned,0.0022522522522522,444,1,1.2657657657657655,0.0022573363431151,4.78,4.0,0.2356772874614661,-6.093569770045146,0.4179620034542314
cent,0.0022471910112359,445,1,1.3910112359550562,0.0022522522522522,5.42,3.8,0.3300309905183559,-6.095824562432248,0.38341968911917096
threshold,0.0022471910112359,445,1,1.4629213483146069,0.0022522522522522,5.3,2.89,0.3804353600423291,-6.095824562432248,0.22625215889464595
agreed,0.0022451728783116,2227,5,1.3700044903457569,0.0022502250225022,7.11,3.55,0.3148140174593022,-6.0967250577654974,0.3402417962003454
rose,0.0022346368715083,1790,4,1.0865921787709498,0.0022396416573348,7.0,2.74,0.08304635721774609,-6.101439400316566,0.20034542314335063
currencies,0.0022321428571428,896,2,1.1997767857142858,0.0022371364653243,5.89,4.56,0.18213552758683277,-6.1025585946136065,0.5146804835924006
services,0.00223114680946,2241,5,1.4975457385095938,0.0022361359570661,6.5,2.95,0.4038275937861697,-6.103005921840929,0.2366148531951641
view,0.0022296544035674,897,2,1.471571906354515,0.0022346368715083,6.53,3.3,0.38633115352162034,-6.103676537714946,0.2970639032815198
offer,0.0022288261515601,1346,3,1.199851411589896,0.0022338049143708,5.94,3.42,0.18219772545208376,-6.104048907855133,0.3177892918825561
mining,0.0022246941045606,899,2,1.671857619577308,0.0022296544035674,4.6,4.5,0.5139353552813541,-6.105908681498872,0.5043177892918825
declares,0.0022172949002217,451,1,1.3658536585365857,0.0022222222222222,5.6,4.37,0.31177962403084164,-6.109247582764375,0.48186528497409326
authorized,0.0022026431718061,454,1,1.0462555066079295,0.0022075055187637,5.37,4.17,0.04521760599329325,-6.115892125483078,0.4473229706390328
disruption,0.0021739130434782,460,1,1.3369565217391304,0.0021786492374727,3.32,5.6,0.29039577832337715,-6.1290502100605755,0.6943005181347149
positions,0.0021739130434782,460,1,1.306521739130435,0.0021786492374727,5.53,3.42,0.26736844505206697,-6.1290502100605755,0.3177892918825561
plan,0.0021680216802168,1845,4,1.3533875338753387,0.002172732210755,6.35,3.95,0.30261073380514564,-6.131769820113199,0.40932642487046633
earned,0.0021621621621621,925,2,1.4043243243243244,0.0021668472372697,7.05,4.76,0.33955627915817443,-6.13448205394294,0.5492227979274611
speech,0.0021598272138228,463,1,1.0583153347732182,0.0021645021645021,5.58,4.1,0.05667833701843823,-6.135564891081769,0.4352331606217616
require,0.0021598272138228,926,2,1.08963282937365,0.0021645021645021,4.74,4.39,0.0858407857074294,-6.135564891081769,0.48531951640759924
spent,0.0021598272138228,463,1,1.2894168466522675,0.0021645021645021,6.0,4.42,0.2541900593063678,-6.135564891081769,0.4905008635578583
transaction,0.0021367521367521,1404,3,1.344729344729345,0.0021413276231263,5.25,3.9,0.2961927621196897,-6.146329257668915,0.40069084628670115
hostile,0.002127659574468,470,1,1.3595744680851063,0.0021321961620469,2.35,5.47,0.30717175967343047,-6.150602768446284,0.6718480138169257
estate,0.002127659574468,470,1,1.2127659574468086,0.0021321961620469,5.6,3.42,0.19290366612449164,-6.150602768446284,0.3177892918825561
calendar,0.002125398512221,941,2,1.0786397449521783,0.0021299254526091,5.53,2.89,0.07570075189050784,-6.151668298648345,0.22625215889464595
income,0.0021242697822623,1883,4,1.4413170472650028,0.0021287919105907,6.25,4.42,0.3655573117376621,-6.152200638293594,0.4905008635578583
profits,0.0021242697822623,1883,4,1.300584174190122,0.0021287919105907,6.9,5.25,0.26281352829501525,-6.152200638293594,0.6338514680483592
finance,0.0021186440677966,1888,4,1.5593220338983051,0.0021231422505307,4.65,5.74,0.4442511331433209,-6.154858094016458,0.7184801381692574
proposal,0.0020898641588296,957,2,1.1389759665621737,0.0020942408376963,5.45,4.58,0.13012958377023534,-6.168564159920802,0.5181347150259067
crops,0.0020833333333333,480,1,1.3041666666666667,0.0020876826722338,5.89,2.94,0.26556426719816195,-6.171700597410925,0.23488773747841102
systems,0.002079002079002,481,1,1.3804573804573803,0.0020833333333333,5.7,3.47,0.3224148793706726,-6.173786103901953,0.32642487046632124
quoted,0.0020768431983385,963,2,1.2824506749740394,0.0020811654526534,6.06,2.88,0.24877283726395197,-6.174827228410389,0.22452504317789287
gain,0.0020449897750511,1956,4,1.6349693251533743,0.0020491803278688,5.95,4.0,0.49162404279913696,-6.190315405853172,0.4179620034542314
trades,0.0020449897750511,489,1,1.2229038854805725,0.0020491803278688,6.0,4.45,0.20122826447575962,-6.190315405853172,0.49568221070811747
filed,0.0020366598778004,491,1,1.3991853360488795,0.0020408163265306,5.59,3.32,0.33589016442782854,-6.194405391104678,0.30051813471502586
traditional,0.0020325203252032,492,1,1.1747967479674797,0.0020366598778004,5.9,3.32,0.16109515218006937,-6.196444127794524,0.30051813471502586
sides,0.0020325203252032,492,1,1.306910569105691,0.0020366598778004,5.25,3.37,0.26766600774531124,-6.196444127794524,0.30915371329879104
five,0.0020316027088036,4430,9,1.3051918735891648,0.0020357385206966,5.4,3.26,0.26635005953711005,-6.1968966164900605,0.29015544041450775
producer,0.0020171457387796,1983,4,1.3141704488149268,0.002021222839818,6.15,3.63,0.2732056291649944,-6.20405258448272,0.35405872193436955
believes,0.0020120724346076,497,1,1.0301810865191148,0.002016129032258,7.0,3.53,0.029734598942879144,-6.20657592672496,0.33678756476683935
general,0.0020120724346076,2982,6,1.42018779342723,0.002016129032258,5.4,3.42,0.350789111761471,-6.20657592672496,0.3177892918825561
negotiations,0.0020066889632107,1495,3,1.317056856187291,0.0020107238605898,5.89,4.75,0.2753995928143388,-6.209260492095603,0.5474956822107081
opened,0.0019960079840319,501,1,1.2714570858283434,0.002,6.1,4.16,0.2401635544872986,-6.214608098422191,0.4455958549222798
minister,0.0019943019943019,3510,7,1.476923076923077,0.001998287182415,5.0,3.63,0.3899609215721992,-6.21546487414221,0.35405872193436955
modest,0.0019841269841269,504,1,1.3234126984126984,0.0019880715705765,6.45,3.24,0.28021377784425505,-6.22059017009976,0.28670120898100176
standing,0.0019685039370078,508,1,1.1200787401574803,0.0019723865877712,5.35,2.95,0.11339898654784904,-6.228511003591185,0.2366148531951641
pressures,0.0019685039370078,508,1,1.3937007874015748,0.0019723865877712,3.52,4.42,0.33196264611523785,-6.228511003591185,0.4905008635578583
stocks,0.0019685039370078,508,1,1.3838582677165354,0.0019723865877712,5.41,3.74,0.324875444232183,-6.228511003591185,0.3730569948186529
loan,0.0019436345966958,1029,2,1.4839650145772594,0.0019474196689386,4.25,3.21,0.39471756938458274,-6.241250029368642,0.2815198618307426
progress,0.001937984496124,516,1,1.2383720930232558,0.0019417475728155,6.45,4.05,0.21379768889597206,-6.244166900663753,0.4265975820379965
reported,0.0019278435692646,3631,7,1.2087579179289452,0.0019315673289183,4.71,3.58,0.1895933182738982,-6.249423518107569,0.3454231433506045
area,0.001926782273603,519,1,1.021194605009634,0.0019305019305019,5.44,2.05,0.02097312338027907,-6.249975242259499,0.081174438687392
solve,0.0019120458891013,523,1,1.246653919694073,0.0019157088122605,6.53,4.89,0.22046309786173027,-6.257667587882658,0.5716753022452503
hold,0.0019108280254777,1570,3,1.1707006369426751,0.0019144862795149,6.24,5.11,0.1576024045732786,-6.2583059536879615,0.609671848013817
official,0.0019096117122851,3142,6,1.2558879694462126,0.0019132653061224,5.79,3.83,0.2278428677669942,-6.258943912242269,0.38860103626943004
venture,0.0019047619047619,525,1,1.4533333333333334,0.0019083969465648,5.21,5.45,0.37385976869283327,-6.261491684321087,0.6683937823834197
announcement,0.0019047619047619,525,1,1.346666666666667,0.0019083969465648,5.85,4.32,0.29763240330494917,-6.261491684321087,0.4732297063903282
producing,0.0018939393939393,528,1,1.1401515151515151,0.0018975332068311,7.0,3.33,0.13116116160255956,-6.267200548541372,0.3022452504317789
intended,0.0018832391713747,531,1,1.0998116760828625,0.0018867924528301,5.75,3.71,0.09513896158628816,-6.2728770065462145,0.36787564766839376
financial,0.0018789928598271,2661,5,1.3025178504321684,0.0018825301204819,4.85,4.42,0.2642991992978622,-6.275138598162239,0.4905008635578583
practice,0.0018726591760299,534,1,1.097378277153558,0.0018761726078799,5.59,2.42,0.0929239506168178,-6.278521424165858,0.14507772020725387
diplomatic,0.0018691588785046,535,1,1.1869158878504673,0.0018726591760299,5.95,4.26,0.1713582519966851,-6.280395838960228,0.46286701208980996
domestic,0.0018665422305179,2143,4,1.1782547830144656,0.0018700327255726,5.0,2.83,0.16403434623588312,-6.281799347962568,0.2158894645941278
seeking,0.001865671641791,1072,2,1.2238805970149254,0.0018691588785046,6.37,3.84,0.20202662787328704,-6.282266746896045,0.39032815198618304
spotlight,0.0018552875695732,539,1,1.2133580705009277,0.0018587360594795,5.63,5.05,0.19339178054820158,-6.287858560161814,0.5993091537132987
panel,0.0018450184501845,542,1,1.1254612546125462,0.0018484288354898,4.8,3.26,0.1181929557277108,-6.2934192788465,0.29015544041450775
third,0.0018450184501845,1084,2,1.6374538745387457,0.0018484288354898,5.05,2.53,0.49314251990992486,-6.2934192788465,0.1640759930915371
interested,0.001841620626151,543,1,1.3480662983425415,0.0018450184501845,7.18,4.53,0.2986711940273762,-6.295266001439647,0.5094991364421416
deputy,0.001841620626151,543,1,1.3720073664825043,0.0018450184501845,5.3,4.2,0.3162748984456239,-6.295266001439647,0.4525043177892919
actions,0.001841620626151,543,1,1.1896869244935544,0.0018450184501845,6.12,6.15,0.17369018384866647,-6.295266001439647,0.7892918825561313
chairman,0.0018239854081167,4386,8,1.2393980848153214,0.0018273184102329,5.45,3.67,0.21462584629320078,-6.304905736403017,0.3609671848013817
nine,0.0018148820326678,2755,5,1.287114337568058,0.0018181818181818,5.1,3.39,0.2524027650471383,-6.309918278226527,0.3126079447322971
subject,0.001806684733514,1107,2,1.1616982836495031,0.0018099547511312,5.32,4.2,0.14988297208892779,-6.31445343339192,0.4525043177892919
benefit,0.0018050541516245,554,1,1.3447653429602888,0.0018083182640144,6.87,3.31,0.2962195316322757,-6.315358001522371,0.2987910189982729
coming,0.0018050541516245,554,1,1.1407942238267148,0.0018083182640144,5.65,3.53,0.13172470739957362,-6.315358001522371,0.33678756476683935
limiting,0.0017921146953405,558,1,1.2150537634408602,0.0017953321364452,4.55,4.16,0.19478832555908465,-6.322565239927307,0.4455958549222798
reduced,0.0017857142857142,560,1,1.25,0.0017889087656529,5.1,3.6,0.22314355131420976,-6.326149473155128,0.3488773747841105
affected,0.0017857142857142,560,1,1.0982142857142858,0.0017889087656529,5.65,3.65,0.09368548407732304,-6.326149473155128,0.35751295336787564
average,0.0017825311942959,1122,2,1.10427807486631,0.0017857142857142,4.89,3.44,0.0991917955465006,-6.327936783729243,0.32124352331606215
kilos,0.0017793594306049,562,1,1.307829181494662,0.0017825311942959,4.4,3.26,0.2683686493191457,-6.329720905522696,0.29015544041450775
industries,0.0017667844522968,1698,3,1.4452296819787986,0.0017699115044247,5.08,4.15,0.3682682583995642,-6.336825731146486,0.44386873920552683
calls,0.0017667844522968,1132,2,1.239399293286219,0.0017699115044247,6.15,3.21,0.21462682133933264,-6.336825731146486,0.2815198618307426
international,0.0017543859649122,4560,8,1.2605263157894735,0.0017574692442882,5.68,3.83,0.23152934469048364,-6.343880434126345,0.38860103626943004
petroleum,0.0017513134851138,571,1,1.1436077057793346,0.0017543859649122,3.85,3.75,0.1341879196204209,-6.3456363608286415,0.37478411053540583
low,0.0017376194613379,1151,2,1.101650738488271,0.0017406440382941,4.47,2.22,0.09680972627528853,-6.35350009728885,0.11053540587219346
feet,0.0017301038062283,578,1,1.1314878892733564,0.0017331022530329,4.65,2.68,0.12353348278482125,-6.357842266508117,0.1899827288428325
higher,0.0017241379310344,2320,4,1.2801724137931034,0.001727115716753,5.85,4.17,0.24699476713638965,-6.361302477573008,0.4473229706390328
reached,0.0017094017094017,1170,2,1.2435897435897436,0.0017123287671232,5.65,3.32,0.2180021518137911,-6.369900982828279,0.30051813471502586
important,0.0017064846416382,1172,2,1.3438566552901023,0.0017094017094017,6.8,5.0,0.29554358112277546,-6.371611847231862,0.5906735751295337
conditions,0.0017035775127768,587,1,1.3492333901192504,0.0017064846416382,4.2,4.15,0.2995365719863294,-6.373319789577027,0.44386873920552683
deal,0.0017035775127768,587,1,1.1635434412265755,0.0017064846416382,6.25,4.0,0.15147003974269335,-6.373319789577027,0.4179620034542314
delay,0.0016863406408094,593,1,1.148397976391231,0.0016891891891891,3.47,3.0,0.13836790715178696,-6.383506634884059,0.24525043177892916
added,0.0016759776536312,3580,6,1.1402234636871509,0.0016787912702853,6.4,4.0,0.13122426397504416,-6.3896812264913745,0.4179620034542314
make,0.0016722408026755,1196,2,1.2993311036789297,0.0016750418760469,6.2,3.42,0.26184959641701566,-6.391917113392603,0.3177892918825561
nation,0.0016666666666666,600,1,1.07,0.001669449081803,5.74,4.38,0.06765864847381486,-6.395261598115452,0.48359240069084625
investors,0.0016570008285004,1207,2,1.4225352112676055,0.0016597510373443,5.42,3.76,0.35244063979994394,-6.401087665364869,0.3765112262521588
predicted,0.0016420361247947,609,1,1.1067323481116584,0.0016447368421052,6.15,4.83,0.10141184320240999,-6.410174881966205,0.5613126079447323
companies,0.0016318537859007,3064,5,1.1635117493472584,0.001634521085322,5.45,3.26,0.15144280198791435,-6.416405431716804,0.29015544041450775
technology,0.0016313213703099,613,1,1.2267536704730833,0.0016339869281045,5.53,4.16,0.20437138801362847,-6.416732282512372,0.4455958549222798
adding,0.0016273393002441,1229,2,1.290480065093572,0.0016299918500407,6.4,4.0,0.2550142926287584,-6.419180264150997,0.4179620034542314
court,0.0016220600162206,1233,2,1.1816707218167073,0.0016246953696181,3.53,4.32,0.1669293030308606,-6.422434945624568,0.4732297063903282
required,0.0016129032258064,620,1,1.0080645161290325,0.0016155088852988,4.74,4.39,0.008032171697264473,-6.428105272684639,0.48531951640759924
note,0.0016120365394948,3722,6,1.1727565824825363,0.0016146393972012,5.78,3.25,0.15935703107150656,-6.428643630705731,0.28842832469775476
delegation,0.0016,625,1,1.32,0.0016025641025641,5.14,3.44,0.27763173659827955,-6.43615036836943,0.32124352331606215
contract,0.0015974440894568,626,1,1.2651757188498405,0.0015999999999999,5.0,3.95,0.2352110207143275,-6.437751649736464,0.40932642487046633
